id,created_at,total_amount,items_count
657,2025-01-09T18:34:00,1144.51,10
658,2025-01-09T20:10:00,700.79,7
659,2025-01-09T16:15:00,1026.24,8
660,2025-01-09T18:39:00,524.6,5
661,2025-01-09T14:32:00,601.46,7
662,2025-01-09T12:28:00,658.09,6
663,2025-01-09T17:31:00,1235.43,8
664,2025-01-09T17:03:00,454.47,4
665,2025-01-09T22:27:00,1215.67,9
666,2025-01-09T11:31:00,342.14,2
667,2025-01-09T10:47:00,1564.37,10
668,2025-01-09T16:47:00,957.16,7
669,2025-01-09T13:40:00,1408.78,9
670,2025-01-09T19:55:00,922.4,7
671,2025-01-09T19:36:00,654.66,10
672,2025-01-09T19:14:00,715.18,6
673,2025-01-09T06:32:00,744.78,7
674,2025-01-09T17:14:00,995.55,7
675,2025-01-09T17:18:00,991.57,10
676,2025-01-09T15:28:00,185.46,3
677,2025-01-09T07:26:00,608.41,5
678,2025-01-09T07:06:00,1304.95,8
679,2025-01-09T16:45:00,1146.14,9
680,2025-01-09T20:55:00,1300.36,10
681,2025-01-09T18:33:00,290.29,3
682,2025-01-09T20:19:00,898.59,8
683,2025-01-09T12:03:00,1160.7,7
684,2025-01-09T12:11:00,1306.37,13
685,2025-01-10T10:05:00,432.27,4
686,2025-01-10T21:46:00,192.16,1
687,2025-01-10T14:15:00,816.83,9
688,2025-01-10T11:52:00,697.81,8
689,2025-01-10T20:54:00,308.77,4
690,2025-01-10T08:02:00,620.16,6
691,2025-01-10T21:38:00,611.66,6
692,2025-01-10T16:57:00,757.25,8
693,2025-01-10T07:05:00,938.08,7
694,2025-01-10T10:48:00,216.16,2
695,2025-01-10T14:58:00,119.36,2
696,2025-01-10T15:57:00,627.52,4
697,2025-01-10T16:24:00,723.67,6
698,2025-01-10T22:49:00,90.16,1
699,2025-01-10T16:56:00,467.08,4
700,2025-01-10T14:51:00,784.46,5
701,2025-01-10T08:02:00,1347.06,12
702,2025-01-10T13:41:00,734.07,7
703,2025-01-10T19:59:00,785.87,5
704,2025-01-10T08:31:00,940.43,9
705,2025-01-10T16:57:00,147.18,2
706,2025-01-10T08:54:00,686.94,6
707,2025-01-10T20:16:00,1574.65,10
708,2025-01-10T10:35:00,1053.21,9
709,2025-01-10T12:15:00,1381.46,11
710,2025-01-10T12:56:00,190.51,1
711,2025-01-10T19:15:00,335.63,3
712,2025-01-10T11:13:00,139.41,1
713,2025-01-10T11:06:00,1442.14,10
714,2025-01-10T22:20:00,163.23,3
715,2025-01-10T11:04:00,1534.1,13
716,2025-01-10T19:55:00,512.3,5
717,2025-01-10T10:51:00,357.51,3
718,2025-01-10T20:51:00,1359.79,10
719,2025-01-10T21:51:00,447.3,4
720,2025-01-10T20:08:00,1127.63,9
721,2025-01-10T07:32:00,1289.61,9
722,2025-01-10T16:02:00,863.33,11
723,2025-01-10T12:05:00,190.2,1
724,2025-01-10T19:22:00,429.41,3
725,2025-01-10T13:29:00,706.66,4
726,2025-01-10T15:58:00,804.91,5
727,2025-01-10T17:26:00,1144.35,9
728,2025-01-10T19:49:00,789.36,9
729,2025-01-10T21:05:00,1040.39,6
730,2025-01-10T07:59:00,291.1,2
731,2025-01-10T17:21:00,401.22,3
732,2025-01-10T17:22:00,1418.29,9
733,2025-01-10T11:48:00,1232.03,10
734,2025-01-10T07:33:00,1039.71,8
735,2025-01-10T08:30:00,602.08,7
736,2025-01-10T07:53:00,756.08,7
737,2025-01-10T10:34:00,160.46,2
738,2025-01-10T09:53:00,370.63,3
739,2025-01-10T11:52:00,348.18,2
740,2025-01-10T06:38:00,968.07,8
741,2025-01-10T08:47:00,1627.99,11
742,2025-01-10T13:28:00,869.72,6
743,2025-01-10T13:27:00,488.58,3
744,2025-01-10T15:50:00,1154.03,8
745,2025-01-10T21:09:00,1272.41,9
746,2025-01-10T06:47:00,880.1,9
747,2025-01-10T22:44:00,247.21,3
748,2025-01-10T21:34:00,824.34,5
749,2025-01-11T22:47:00,783.94,5
750,2025-01-11T12:59:00,272.3,2
751,2025-01-11T20:03:00,398.91,3
752,2025-01-11T12:02:00,244.96,2
753,2025-01-11T13:08:00,630.91,7
754,2025-01-11T16:28:00,966.19,8
755,2025-01-11T22:45:00,135.98,2
756,2025-01-11T20:40:00,443.19,3
757,2025-01-11T09:58:00,332.55,3
758,2025-01-11T07:21:00,1107.57,12
759,2025-01-11T11:25:00,1129.28,9
760,2025-01-11T17:34:00,419.37,3
761,2025-01-11T06:34:00,415.65,4
762,2025-01-11T21:52:00,618.74,4
763,2025-01-11T22:36:00,158.5,1
764,2025-01-11T06:29:00,877.58,7
765,2025-01-11T15:44:00,760.0,6
766,2025-01-11T11:08:00,333.05,2
767,2025-01-11T09:27:00,914.21,7
768,2025-01-11T15:17:00,125.34,2
769,2025-01-11T17:43:00,1043.97,6
770,2025-01-11T08:28:00,1909.94,12
771,2025-01-11T09:35:00,966.96,7
772,2025-01-11T09:01:00,1160.6,7
773,2025-01-11T11:14:00,749.25,5
774,2025-01-11T18:38:00,697.28,7
775,2025-01-11T11:53:00,1318.1,11
776,2025-01-11T19:29:00,1245.21,10
777,2025-01-11T14:28:00,1204.59,9
778,2025-01-11T14:46:00,1358.77,10
779,2025-01-11T21:05:00,285.62,2
780,2025-01-11T17:25:00,700.31,6
781,2025-01-11T08:33:00,576.17,5
782,2025-01-11T08:13:00,1565.69,10
783,2025-01-11T16:50:00,1205.13,11
784,2025-01-11T18:40:00,849.55,7
785,2025-01-11T06:35:00,1285.35,9
786,2025-01-11T13:52:00,980.76,6
787,2025-01-11T21:46:00,470.69,5
788,2025-01-11T15:14:00,1198.93,9
789,2025-01-11T10:09:00,1887.45,14
790,2025-01-11T11:18:00,943.76,6
791,2025-01-11T17:20:00,496.86,6
792,2025-01-11T14:28:00,228.64,2
793,2025-01-11T12:11:00,353.91,3
794,2025-01-11T18:47:00,316.46,2
795,2025-01-11T08:15:00,790.54,5
796,2025-01-11T14:10:00,166.22,2
797,2025-01-11T18:34:00,444.53,3
798,2025-01-11T08:44:00,787.25,7
799,2025-01-11T16:16:00,111.06,2
800,2025-01-11T12:30:00,519.15,3
801,2025-01-11T10:44:00,1318.98,10
802,2025-01-11T17:46:00,428.96,4
803,2025-01-11T22:20:00,526.38,5
804,2025-01-11T17:27:00,1314.77,10
805,2025-01-11T08:56:00,184.28,1
806,2025-01-11T18:57:00,435.85,5
807,2025-01-11T15:36:00,737.9,7
808,2025-01-11T21:45:00,532.11,6
809,2025-01-11T07:11:00,1099.02,7
810,2025-01-11T10:06:00,1508.6,12
811,2025-01-11T06:41:00,515.15,4
812,2025-01-11T11:14:00,153.36,2
813,2025-01-11T14:25:00,394.56,4
814,2025-01-11T11:43:00,604.39,7
815,2025-01-12T15:12:00,801.32,8
816,2025-01-12T14:54:00,609.73,4
817,2025-01-12T08:47:00,1622.12,11
818,2025-01-12T08:49:00,662.28,6
819,2025-01-12T15:15:00,529.97,5
820,2025-01-12T19:17:00,1021.74,7
821,2025-01-12T10:48:00,555.64,5
822,2025-01-12T15:31:00,834.36,5
823,2025-01-12T10:07:00,117.92,2
824,2025-01-12T13:43:00,149.72,2
825,2025-01-12T14:49:00,547.9,4
826,2025-01-12T08:46:00,1264.68,10
827,2025-01-12T22:18:00,84.7,1
828,2025-01-12T09:19:00,621.56,4
829,2025-01-12T10:49:00,1427.67,9
830,2025-01-12T06:22:00,284.58,3
831,2025-01-12T13:12:00,834.72,6
832,2025-01-12T06:55:00,778.77,7
833,2025-01-12T20:20:00,1264.85,9
834,2025-01-12T14:26:00,527.51,4
835,2025-01-12T07:28:00,834.7,5
836,2025-01-12T22:02:00,283.99,3
837,2025-01-12T21:23:00,1237.46,8
838,2025-01-12T10:04:00,1193.94,10
839,2025-01-12T16:33:00,616.44,4
840,2025-01-12T13:30:00,944.12,8
841,2025-01-12T10:57:00,1347.21,9
842,2025-01-12T13:10:00,1028.48,6
843,2025-01-12T14:51:00,68.54,1
844,2025-01-12T09:00:00,583.48,7
845,2025-01-12T14:34:00,1235.22,9
846,2025-01-12T18:21:00,772.69,7
847,2025-01-12T08:07:00,1194.38,8
848,2025-01-12T17:14:00,457.47,3
849,2025-01-12T22:15:00,1075.16,11
850,2025-01-12T07:47:00,958.02,8
851,2025-01-12T08:23:00,926.97,7
852,2025-01-12T09:13:00,461.41,3
853,2025-01-12T21:21:00,240.39,3
854,2025-01-12T12:57:00,752.44,5
855,2025-01-12T18:12:00,107.34,1
856,2025-01-12T14:38:00,873.65,9
857,2025-01-12T11:02:00,417.42,3
858,2025-01-12T18:36:00,549.02,5
859,2025-01-12T06:20:00,708.6,5
860,2025-01-12T17:50:00,1463.37,9
861,2025-01-12T20:51:00,445.43,5
862,2025-01-12T11:08:00,86.13,1
863,2025-01-12T06:46:00,207.51,3
864,2025-01-12T21:35:00,652.71,6
865,2025-01-12T14:31:00,571.68,3
866,2025-01-12T15:41:00,121.42,2
867,2025-01-12T16:15:00,1507.21,10
868,2025-01-12T14:42:00,128.36,2
869,2025-01-12T11:03:00,966.11,7
870,2025-01-12T22:23:00,1339.51,11
871,2025-01-12T06:38:00,51.27,1
872,2025-01-12T15:30:00,923.37,7
873,2025-01-12T06:30:00,755.11,6
874,2025-01-12T06:13:00,1258.22,9
875,2025-01-12T12:18:00,356.1,2
876,2025-01-12T10:45:00,81.32,1
877,2025-01-12T21:38:00,1159.41,9
878,2025-01-13T07:19:00,124.52,2
879,2025-01-13T12:01:00,1147.95,8
880,2025-01-13T11:49:00,907.05,6
881,2025-01-13T07:33:00,905.13,7
882,2025-01-13T15:51:00,1154.65,11
883,2025-01-13T11:56:00,885.57,8
884,2025-01-13T20:08:00,1327.79,8
885,2025-01-13T09:18:00,922.23,9
886,2025-01-13T14:07:00,373.04,3
887,2025-01-13T07:34:00,559.95,3
888,2025-01-13T11:33:00,232.34,2
889,2025-01-13T16:26:00,192.39,1
890,2025-01-13T12:31:00,538.95,8
891,2025-01-13T09:53:00,185.58,2
892,2025-01-13T14:24:00,729.7,6
893,2025-01-13T09:01:00,256.96,2
894,2025-01-13T20:45:00,1028.19,9
895,2025-01-13T22:48:00,792.82,7
896,2025-01-13T07:20:00,172.52,1
897,2025-01-13T08:16:00,327.02,3
898,2025-01-13T22:51:00,1062.55,11
899,2025-01-13T19:10:00,434.21,3
900,2025-01-13T06:30:00,499.73,7
901,2025-01-13T15:49:00,325.86,3
902,2025-01-13T19:57:00,1450.14,10
903,2025-01-13T20:01:00,1302.36,10
904,2025-01-13T18:38:00,103.88,2
905,2025-01-13T21:51:00,71.94,1
906,2025-01-13T19:33:00,676.96,6
907,2025-01-13T09:42:00,394.2,2
908,2025-01-13T17:06:00,1166.59,9
909,2025-01-13T14:33:00,949.21,7
910,2025-01-13T18:41:00,287.37,2
911,2025-01-13T19:45:00,785.46,9
912,2025-01-13T12:25:00,292.43,3
913,2025-01-13T11:17:00,1113.59,10
914,2025-01-13T19:26:00,977.61,5
915,2025-01-13T13:19:00,1340.89,10
916,2025-01-13T20:40:00,744.86,7
917,2025-01-13T09:33:00,1306.6,12
918,2025-01-13T07:19:00,562.44,5
919,2025-01-13T14:45:00,755.46,9
920,2025-01-13T06:15:00,319.16,4
921,2025-01-13T14:15:00,317.38,4
922,2025-01-13T13:26:00,1699.03,12
923,2025-01-13T12:56:00,1112.64,7
924,2025-01-13T16:00:00,837.33,8
925,2025-01-13T11:01:00,323.64,4
926,2025-01-13T07:32:00,395.23,3
927,2025-01-13T22:57:00,125.8,1
928,2025-01-13T12:44:00,887.57,9
929,2025-01-13T16:13:00,744.53,5
930,2025-01-13T15:56:00,570.98,6
931,2025-01-13T06:14:00,433.26,3
932,2025-01-13T09:18:00,856.25,6
933,2025-01-13T12:28:00,527.77,3
934,2025-01-13T07:45:00,878.46,7
935,2025-01-13T11:39:00,909.69,8
936,2025-01-13T19:45:00,421.8,5
937,2025-01-13T16:22:00,65.78,1
938,2025-01-13T15:20:00,370.16,4
939,2025-01-13T20:58:00,785.66,6
940,2025-01-13T18:36:00,373.6,2
941,2025-01-13T08:45:00,1069.39,10
942,2025-01-13T14:49:00,325.48,3
943,2025-01-13T12:51:00,1335.89,10
944,2025-01-13T08:20:00,890.22,8
945,2025-01-13T14:28:00,1084.56,8
946,2025-01-13T19:42:00,431.0,3
947,2025-01-13T11:51:00,932.75,11
948,2025-01-13T11:12:00,492.19,7
949,2025-01-14T06:25:00,1067.07,6
950,2025-01-14T22:39:00,1080.48,8
951,2025-01-14T09:55:00,666.83,5
952,2025-01-14T13:45:00,1149.39,8
953,2025-01-14T19:45:00,1068.43,8
954,2025-01-14T08:04:00,1286.34,8
955,2025-01-14T12:56:00,844.73,8
956,2025-01-14T16:42:00,195.36,1
957,2025-01-14T09:10:00,1129.24,7
958,2025-01-14T08:28:00,120.22,1
959,2025-01-14T07:15:00,335.41,4
960,2025-01-14T10:20:00,1160.76,11
961,2025-01-14T14:09:00,60.18,1
962,2025-01-14T18:11:00,699.22,6
963,2025-01-14T12:08:00,1182.75,9
964,2025-01-14T07:36:00,777.56,7
965,2025-01-14T21:22:00,860.8,6
966,2025-01-14T21:08:00,1713.33,11
967,2025-01-14T13:41:00,351.58,2
968,2025-01-14T07:43:00,903.67,6
969,2025-01-14T09:41:00,912.9,10
970,2025-01-14T08:26:00,175.59,2
971,2025-01-14T10:10:00,628.62,5
972,2025-01-14T21:24:00,740.94,5
973,2025-01-14T21:01:00,529.64,4
974,2025-01-14T14:29:00,1071.48,9
975,2025-01-14T18:44:00,775.76,5
976,2025-01-14T18:51:00,1150.72,11
977,2025-01-14T18:53:00,393.6,2
978,2025-01-14T15:31:00,1568.56,9
979,2025-01-14T08:52:00,660.94,6
980,2025-01-14T13:11:00,628.23,5
981,2025-01-14T16:37:00,286.38,3
982,2025-01-14T11:20:00,55.91,1
983,2025-01-14T22:25:00,295.18,2
984,2025-01-14T14:19:00,488.66,3
985,2025-01-14T15:38:00,66.9,1
986,2025-01-14T19:13:00,996.38,11
987,2025-01-14T17:30:00,430.47,3
988,2025-01-14T06:25:00,1541.75,12
989,2025-01-14T09:00:00,1126.6,8
990,2025-01-14T07:23:00,784.48,7
991,2025-01-14T11:08:00,583.82,6
992,2025-01-14T15:31:00,693.71,5
993,2025-01-14T16:48:00,681.45,9
994,2025-01-14T12:43:00,714.0,6
995,2025-01-14T17:47:00,677.97,6
996,2025-01-14T12:12:00,174.36,1
997,2025-01-14T07:15:00,1181.88,10
998,2025-01-14T15:58:00,921.42,10
999,2025-01-14T18:06:00,125.36,1
1000,2025-01-14T13:08:00,822.6,8
1001,2025-01-14T17:27:00,567.25,3
1002,2025-01-14T06:07:00,1118.3,10
1003,2025-01-14T15:32:00,263.97,3
1004,2025-01-14T06:29:00,454.4,4
1005,2025-01-14T06:28:00,385.08,3
1006,2025-01-14T07:24:00,620.95,5
1007,2025-01-14T19:15:00,1383.31,11
1008,2025-01-14T06:20:00,1197.06,10
1009,2025-01-14T10:52:00,682.92,6
1010,2025-01-14T08:02:00,282.74,3
1011,2025-01-14T17:28:00,892.55,6
1012,2025-01-14T15:47:00,592.99,6
1013,2025-01-14T21:19:00,1516.86,10
1014,2025-01-14T11:47:00,992.67,7
1015,2025-01-14T06:01:00,974.42,8
1016,2025-01-14T13:36:00,652.47,8
1017,2025-01-14T12:59:00,347.29,5
1018,2025-01-14T07:11:00,277.49,4
1019,2025-01-14T14:12:00,470.82,3
1020,2025-01-14T20:33:00,713.34,6
1021,2025-01-14T17:08:00,506.12,5
1022,2025-01-14T13:26:00,161.08,2
1023,2025-01-14T08:45:00,291.18,4
1024,2025-01-14T19:40:00,1190.79,8
1025,2025-01-14T20:45:00,570.33,5
1026,2025-01-14T20:13:00,725.45,9
1027,2025-01-14T13:54:00,1000.61,7
1028,2025-01-14T19:52:00,490.64,4
1029,2025-01-14T16:23:00,166.43,2
1030,2025-01-14T14:48:00,1373.43,10
1031,2025-01-14T20:26:00,944.73,7
1032,2025-01-14T14:07:00,398.88,2
1033,2025-01-14T13:24:00,1227.32,10
1034,2025-01-14T22:30:00,769.04,6
1035,2025-01-14T11:55:00,840.57,9
1036,2025-01-14T10:23:00,632.23,5
1037,2025-01-14T11:51:00,1205.29,8
1038,2025-01-14T18:12:00,349.9,3
1039,2025-01-14T09:46:00,579.45,6
1040,2025-01-14T06:29:00,290.78,2
1041,2025-01-14T08:47:00,474.7,4
1042,2025-01-14T19:07:00,1012.67,8
1043,2025-01-15T11:39:00,1108.64,8
1044,2025-01-15T10:31:00,1531.56,11
1045,2025-01-15T20:13:00,403.73,3
1046,2025-01-15T20:16:00,1338.57,10
1047,2025-01-15T07:33:00,437.84,4
1048,2025-01-15T14:11:00,716.12,5
1049,2025-01-15T19:51:00,277.76,2
1050,2025-01-15T08:17:00,806.57,8
1051,2025-01-15T17:03:00,428.04,4
1052,2025-01-15T07:44:00,494.64,4
1053,2025-01-15T09:13:00,875.34,9
1054,2025-01-15T11:01:00,183.36,1
1055,2025-01-15T06:57:00,680.29,7
1056,2025-01-15T14:05:00,1118.72,9
1057,2025-01-15T07:56:00,106.58,2
1058,2025-01-15T22:49:00,699.25,8
1059,2025-01-15T10:50:00,1433.51,11
1060,2025-01-15T13:51:00,399.44,4
1061,2025-01-15T09:31:00,1628.02,12
1062,2025-01-15T17:50:00,979.65,7
1063,2025-01-15T18:30:00,677.36,5
1064,2025-01-15T17:04:00,276.4,2
1065,2025-01-15T19:13:00,561.68,4
1066,2025-01-15T16:12:00,331.18,2
1067,2025-01-15T08:55:00,401.7,5
1068,2025-01-15T07:00:00,87.98,1
1069,2025-01-15T07:56:00,625.28,4
1070,2025-01-15T15:54:00,399.03,4
1071,2025-01-15T07:36:00,860.41,8
1072,2025-01-15T22:02:00,1040.07,8
1073,2025-01-15T15:05:00,1360.72,12
1074,2025-01-15T15:20:00,297.74,4
1075,2025-01-15T18:43:00,1339.66,11
1076,2025-01-15T21:55:00,881.41,6
1077,2025-01-15T13:11:00,875.43,7
1078,2025-01-15T15:48:00,1550.09,14
1079,2025-01-15T18:13:00,649.71,7
1080,2025-01-15T14:07:00,59.32,1
1081,2025-01-15T12:46:00,196.01,1
1082,2025-01-15T15:55:00,161.19,1
1083,2025-01-15T10:00:00,986.26,10
1084,2025-01-15T07:51:00,383.56,4
1085,2025-01-15T18:38:00,571.05,4
1086,2025-01-15T13:40:00,765.14,6
1087,2025-01-15T20:28:00,265.96,2
1088,2025-01-15T16:36:00,922.06,8
1089,2025-01-15T07:29:00,1067.58,7
1090,2025-01-15T08:16:00,976.19,7
1091,2025-01-15T13:02:00,390.49,4
1092,2025-01-15T18:44:00,191.25,1
1093,2025-01-15T10:44:00,94.56,1
1094,2025-01-15T21:14:00,1182.51,9
1095,2025-01-15T20:01:00,1266.3,8
1096,2025-01-15T14:11:00,620.87,5
1097,2025-01-15T13:19:00,833.12,5
1098,2025-01-16T21:53:00,538.05,6
1099,2025-01-16T12:12:00,748.81,4
1100,2025-01-16T15:06:00,756.68,6
1101,2025-01-16T06:46:00,106.94,1
1102,2025-01-16T14:26:00,966.61,5
1103,2025-01-16T10:14:00,432.82,3
1104,2025-01-16T06:57:00,300.67,3
1105,2025-01-16T13:37:00,1148.37,7
1106,2025-01-16T19:30:00,863.53,6
1107,2025-01-16T10:48:00,667.84,6
1108,2025-01-16T22:32:00,1767.54,11
1109,2025-01-16T07:47:00,631.41,5
1110,2025-01-16T17:46:00,121.13,1
1111,2025-01-16T09:46:00,427.92,4
1112,2025-01-16T11:09:00,721.4,4
1113,2025-01-16T08:27:00,850.6,7
1114,2025-01-16T16:14:00,931.04,8
1115,2025-01-16T21:23:00,462.82,3
1116,2025-01-16T07:36:00,902.32,5
1117,2025-01-16T12:36:00,290.54,2
1118,2025-01-16T22:32:00,536.46,4
1119,2025-01-16T22:46:00,974.66,10
1120,2025-01-16T18:07:00,1188.19,9
1121,2025-01-16T20:33:00,924.11,10
1122,2025-01-16T12:41:00,489.71,5
1123,2025-01-16T09:27:00,1289.17,10
1124,2025-01-16T07:40:00,580.96,7
1125,2025-01-16T12:20:00,1017.96,10
1126,2025-01-16T15:46:00,260.55,3
1127,2025-01-16T09:27:00,1434.17,10
1128,2025-01-16T17:33:00,501.39,3
1129,2025-01-16T13:25:00,512.62,4
1130,2025-01-16T19:23:00,758.5,6
1131,2025-01-16T16:53:00,584.9,6
1132,2025-01-16T07:13:00,679.15,6
1133,2025-01-16T15:34:00,1406.78,8
1134,2025-01-16T15:53:00,520.16,5
1135,2025-01-16T17:54:00,465.99,3
1136,2025-01-16T22:11:00,253.84,3
1137,2025-01-16T14:27:00,131.76,1
1138,2025-01-16T19:27:00,1538.14,11
1139,2025-01-16T09:57:00,332.75,4
1140,2025-01-16T22:50:00,970.46,8
1141,2025-01-16T19:19:00,1402.73,9
1142,2025-01-16T15:53:00,673.12,5
1143,2025-01-16T19:03:00,1268.5,9
1144,2025-01-16T19:09:00,1004.54,7
1145,2025-01-16T22:00:00,705.77,6
1146,2025-01-16T11:23:00,621.7,4
1147,2025-01-16T12:03:00,922.44,9
1148,2025-01-16T15:31:00,898.99,7
1149,2025-01-16T15:52:00,559.08,3
1150,2025-01-16T12:26:00,103.81,1
1151,2025-01-16T21:57:00,846.54,8
1152,2025-01-16T17:37:00,1253.02,10
1153,2025-01-16T18:04:00,698.62,4
1154,2025-01-16T14:45:00,253.59,4
1155,2025-01-16T22:33:00,1075.2,11
1156,2025-01-16T18:41:00,480.62,4
1157,2025-01-16T08:54:00,338.28,2
1158,2025-01-16T12:37:00,576.97,5
1159,2025-01-16T11:29:00,678.68,4
1160,2025-01-16T08:31:00,1205.02,11
1161,2025-01-16T22:15:00,1009.94,9
1162,2025-01-16T06:22:00,362.12,2
1163,2025-01-16T15:37:00,754.88,5
1164,2025-01-16T18:33:00,1301.47,11
1165,2025-01-16T14:56:00,977.46,7
1166,2025-01-16T08:00:00,1048.77,11
1167,2025-01-16T08:00:00,901.02,8
1168,2025-01-16T22:18:00,591.69,3
1169,2025-01-16T08:58:00,887.82,7
1170,2025-01-16T19:36:00,440.73,5
1171,2025-01-16T20:09:00,1050.55,7
1172,2025-01-16T14:47:00,1103.54,9
1173,2025-01-16T14:57:00,654.99,6
1174,2025-01-16T20:34:00,617.7,6
1175,2025-01-16T18:55:00,294.1,2
1176,2025-01-16T16:29:00,1556.84,13
1177,2025-01-16T21:53:00,1278.44,9
1178,2025-01-16T13:31:00,1045.97,9
1179,2025-01-16T18:12:00,1640.85,11
1180,2025-01-16T13:46:00,188.02,2
1181,2025-01-16T10:49:00,530.09,4
1182,2025-01-16T16:30:00,733.54,4
1183,2025-01-16T18:51:00,1441.21,13
1184,2025-01-16T07:44:00,1495.54,11
1185,2025-01-16T09:44:00,1273.59,8
1186,2025-01-16T14:19:00,750.79,7
1187,2025-01-16T18:15:00,136.97,1
1188,2025-01-17T17:47:00,769.98,8
1189,2025-01-17T20:14:00,169.94,2
1190,2025-01-17T15:14:00,557.58,7
1191,2025-01-17T17:56:00,1027.98,11
1192,2025-01-17T07:07:00,1178.91,7
1193,2025-01-17T18:45:00,647.74,6
1194,2025-01-17T15:40:00,288.54,2
1195,2025-01-17T09:12:00,1272.98,8
1196,2025-01-17T12:40:00,1185.27,9
1197,2025-01-17T13:54:00,1481.79,9
1198,2025-01-17T12:53:00,1776.42,10
1199,2025-01-17T09:57:00,1488.59,9
1200,2025-01-17T19:55:00,237.75,3
1201,2025-01-17T21:41:00,99.66,1
1202,2025-01-17T08:00:00,860.39,6
1203,2025-01-17T22:41:00,367.86,3
1204,2025-01-17T08:02:00,342.0,2
1205,2025-01-17T08:38:00,594.59,4
1206,2025-01-17T22:37:00,720.29,8
1207,2025-01-17T15:58:00,448.37,3
1208,2025-01-17T12:11:00,1152.92,12
1209,2025-01-17T10:48:00,1392.7,10
1210,2025-01-17T09:10:00,702.13,6
1211,2025-01-17T22:09:00,364.44,3
1212,2025-01-17T11:08:00,746.82,7
1213,2025-01-17T08:37:00,146.22,2
1214,2025-01-17T22:47:00,570.69,4
1215,2025-01-17T10:11:00,504.18,3
1216,2025-01-17T14:00:00,994.56,7
1217,2025-01-17T14:23:00,1145.96,8
1218,2025-01-17T22:03:00,633.66,5
1219,2025-01-17T07:59:00,693.72,4
1220,2025-01-17T15:51:00,646.32,6
1221,2025-01-17T16:09:00,1053.98,7
1222,2025-01-17T20:09:00,1168.6,8
1223,2025-01-17T12:25:00,1113.76,9
1224,2025-01-17T11:28:00,546.4,4
1225,2025-01-17T07:09:00,564.28,6
1226,2025-01-17T08:04:00,112.42,1
1227,2025-01-17T19:49:00,349.62,4
1228,2025-01-17T20:32:00,96.28,1
1229,2025-01-17T06:58:00,1009.62,9
1230,2025-01-17T08:36:00,376.52,3
1231,2025-01-17T20:32:00,532.17,3
1232,2025-01-17T11:52:00,1534.34,11
1233,2025-01-17T21:37:00,534.0,4
1234,2025-01-17T06:26:00,414.31,3
1235,2025-01-17T21:37:00,603.85,4
1236,2025-01-17T13:07:00,646.19,5
1237,2025-01-17T16:22:00,849.48,7
1238,2025-01-17T21:41:00,387.6,2
1239,2025-01-17T15:53:00,471.63,4
1240,2025-01-17T13:20:00,1448.98,9
1241,2025-01-17T08:38:00,640.57,5
1242,2025-01-17T20:28:00,1179.87,9
1243,2025-01-17T22:54:00,815.16,6
1244,2025-01-17T12:19:00,699.92,7
1245,2025-01-17T16:31:00,1098.63,10
1246,2025-01-17T19:16:00,132.92,1
1247,2025-01-17T07:07:00,91.13,1
1248,2025-01-18T18:42:00,590.52,5
1249,2025-01-18T22:47:00,1191.57,7
1250,2025-01-18T07:48:00,229.04,4
1251,2025-01-18T17:29:00,387.02,2
1252,2025-01-18T12:47:00,1039.46,9
1253,2025-01-18T11:49:00,708.52,6
1254,2025-01-18T08:40:00,1059.72,9
1255,2025-01-18T11:08:00,216.15,3
1256,2025-01-18T15:04:00,191.92,2
1257,2025-01-18T22:02:00,303.26,3
1258,2025-01-18T16:18:00,753.38,4
1259,2025-01-18T21:02:00,1130.01,7
1260,2025-01-18T07:53:00,1009.32,11
1261,2025-01-18T17:56:00,603.64,5
1262,2025-01-18T12:08:00,213.51,3
1263,2025-01-18T20:16:00,1705.88,13
1264,2025-01-18T16:00:00,927.89,8
1265,2025-01-18T07:37:00,683.71,6
1266,2025-01-18T10:32:00,1195.44,15
1267,2025-01-18T11:06:00,922.74,7
1268,2025-01-18T17:27:00,1216.25,12
1269,2025-01-18T08:54:00,857.3,9
1270,2025-01-18T09:27:00,1198.74,13
1271,2025-01-18T19:25:00,1232.58,9
1272,2025-01-18T11:16:00,117.62,2
1273,2025-01-18T10:18:00,1018.13,11
1274,2025-01-18T22:03:00,405.96,4
1275,2025-01-18T06:07:00,1129.64,9
1276,2025-01-18T14:57:00,93.98,1
1277,2025-01-18T20:50:00,683.0,4
1278,2025-01-18T17:33:00,227.88,3
1279,2025-01-18T21:09:00,571.95,3
1280,2025-01-18T20:20:00,1362.34,12
1281,2025-01-18T14:23:00,866.7,8
1282,2025-01-18T08:53:00,813.55,6
1283,2025-01-18T13:54:00,503.72,5
1284,2025-01-18T06:51:00,417.05,5
1285,2025-01-18T15:06:00,558.69,4
1286,2025-01-18T16:28:00,502.67,5
1287,2025-01-18T16:11:00,205.74,3
1288,2025-01-18T07:13:00,387.28,4
1289,2025-01-18T07:46:00,1008.71,7
1290,2025-01-18T20:10:00,885.8,6
1291,2025-01-18T21:27:00,829.83,9
1292,2025-01-18T21:45:00,660.61,5
1293,2025-01-18T16:26:00,815.59,6
1294,2025-01-18T17:18:00,1139.22,8
1295,2025-01-18T06:50:00,398.08,2
1296,2025-01-18T20:31:00,692.35,5
1297,2025-01-18T15:13:00,1391.11,9
1298,2025-01-18T22:20:00,1084.84,11
1299,2025-01-18T10:02:00,273.36,2
